fm_id,type,Title,alternative_title,language,y1,y2,d1,d2,m1,m2,format,place_id_fk1,place_id_fk2,link,ext_notes,import
1797,printed,"Institutiones imperiales erotematibus distinctae, atque explicatae",0,Latin,1646,1646,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46435,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1798,printed,De principiis astronomiae & cosmographiae,0,Latin,1530,1530,0,0,0,0,4o,26,2,http://www.odis.be/lnk/en/PB_46450,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1799,printed,Arithmeticae practicae methodus facilis,0,Latin,1540,1540,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_46452,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1800,printed,De principiis astronomiae et cosmographiae,0,Latin,1544,1544,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46453,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1801,printed,De radio astronomico & geometrico liber,0,Latin,1545,1545,0,0,0,0,4o,26,2,http://www.odis.be/lnk/en/PB_46454,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1802,printed,Arithmeticae practicae methodus facilis,0,Latin,1547,1547,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46455,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1803,printed,De principiis astronomiae et cosmographiae,0,Latin,1548,1548,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46456,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1804,printed,Arithmeticae practicae methodus facilis,0,Latin,1552,1552,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46457,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1805,printed,De principiis astronomiae & cosmographiae,0,Latin,1553,1553,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46458,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1806,printed,Arithmeticae practicae methodus facilis,0,Latin,1581,1581,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46459,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1807,printed,"Ouranographia, sive caeli descriptio",0,Latin,1591,1591,0,0,0,0,4o,26,2,http://www.odis.be/lnk/en/PB_46460,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1808,printed,Ideae mathematicae pars prima,0,Latin,1593,1593,0,0,0,0,4o,26,2,http://www.odis.be/lnk/en/PB_46462,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1809,printed,Libri duodecim de consideratione rerum naturalium,0,Latin,1530,1530,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46465,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1810,printed,Libri sex de consideratione dialectica,0,Latin,1533,1533,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46466,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1811,printed,Compendium naturalis philosophiae,0,Latin,1535,1535,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46467,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1812,printed,Libri sex de consideratione dialectica,0,Latin,1537,1537,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46468,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1813,printed,Libri sex de consideratione dialectica,0,Latin,1540,1540,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46469,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1814,printed,Compendium naturalis philosophiae,0,Latin,1540,1540,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46470,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1815,printed,Compendium naturalis philosophiae,0,Latin,1546,1546,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46471,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1816,printed,Dialectica,0,Latin,1549,1549,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46472,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1817,printed,Institutionum dialecticarum libri sex,0,Latin,1551,1551,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46473,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1818,printed,Dialecticae considerationis libri sex,0,Latin,1556,1556,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46474,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1819,printed,Physicae compendium,0,Latin,1561,1561,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46475,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1820,printed,Naturalis philosophiae compendium,0,Latin,1566,1566,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46476,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1821,printed,Physicae compendium,0,Latin,1568,1568,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46477,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1822,printed,De rerum naturalium libri XII,0,Latin,1580,1580,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46478,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1823,printed,"De consideratione dialectica, libri VI",0,Latin,1583,1583,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46479,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1824,printed,Institutiones imperiales [lost book],0,Latin,1520,1520,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_46484,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1825,printed,Institutiones imperiales [lost book],0,Latin,1528,1528,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_46485,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1826,printed,Institutionum juris civilis libri quatuor,0,Latin,1536,1536,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46486,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1827,printed,Institutionum juris civilis libri quatuor,0,Latin,1539,1539,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46487,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1828,printed,Institutionum juris civilis libri IIII,0,Latin,1574,1574,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46488,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1829,printed,Institutionum juris civilis libri IIII,0,Latin,1546,1546,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46489,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1830,printed,Institutionum juris civilis libri IIII,0,Latin,1594,1594,0,0,0,0,8o,26,2,http://www.odis.be/lnk/en/PB_46495,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1831,printed,Institutionum libri quatuor,0,Latin,1761,1761,0,0,0,0,18o,0,0,http://www.odis.be/lnk/en/PB_46497,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1832,printed,Institutionum libri IIII,0,Latin,1553,1553,0,0,0,0,16o,26,0,http://www.odis.be/lnk/en/PB_46498,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1833,printed,Institutiones imperiales cum novis & brevibus annotationibus,0,Latin,1554,1554,0,0,0,0,16o,2,0,http://www.odis.be/lnk/en/PB_46500,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1834,printed,Novellae constitutiones,0,Greek; Latin,1566,1566,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46501,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1835,printed,"Paraphrasis utilissima, in universam legatorum materiam",0,Latin,1553,1553,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46523,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1836,printed,Ad regulas juris canonici commentaria,0,Latin,1573,1573,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46524,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1837,printed,Corpus legum per modum institutionum in compendium redactum,0,Latin,1551,1551,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46526,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1838,printed,Dialectica isagoge sive instructio,Continens summatim praecipua logices capita/in usum studiosae iuventutis Augustinianae,Latin,1628,1628,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46529,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1839,printed,"Dialectica isagoge, sive instructio continens summatim praecipua logices capita",in gratiam Tironum ad philosophiam aspirantium conscripta/in usum studiosae iuventutis Augustinianae,Latin,1636,1636,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46530,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1840,printed,"Dialectica isagoge, sive instructio continens summatim praecipua logices capita",In gratiam Tironum ad philosophiam aspirantium conscripta,Latin,1654,1654,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46531,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1841,printed,Juris utriusque methodus,0,Latin,1562,1562,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46554,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1842,printed," Index rerum et verborum, quae in Pandectis tractantur, copiosissimus",0,Latin,1567,1567,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46555,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1843,printed,"Index rerum et verborum, quae in Pandectis tractantur copiosissimus",0,Latin,1575,1575,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_46556,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1844,printed,Modus legendi abbreviaturas in utroque jure,0,Latin,1507,1507,0,0,0,0,32o,26,0,http://www.odis.be/lnk/en/PB_46557,<p>Contains different judicial texts:</p><p>=&gt;&nbsp;<span>Modus legendi abbreviaturas in utroque jure</span></p><p>=&gt;&nbsp;<span>Tractatus judiciorum</span></p><p>=&gt;&nbsp;<span>Tractatus renunciationum beneficiorum in publicis instrumentis</span></p><p>=&gt;&nbsp;<span>Processus Sathanae infernalis contra genus humanum</span></p><p>=&gt;&nbsp;<span>Ars notariatus</span></p>,Imported from 20231128_ml_ingest_odis_ml_pb.json
1845,printed,Institutionum juris civilis libri IIII,0,Latin,1646,1646,0,0,0,0,0,26,0,http://www.odis.be/lnk/en/PB_46560,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1846,printed,Corpus juris canonici,0,Latin,1648,1648,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_46570,<p>An edition of the Corpus Iuris Canonici that contains 3 volumes:</p><p>=&gt; Decretum Gratianum</p><p>=&gt; Decretales Gregorii IX =&gt; USTC&nbsp;<span>1003323</span></p><p>=&gt; Liber Sextus Bonifatii VIII =&gt; USTC&nbsp;<span>1003324</span></p>,Imported from 20231128_ml_ingest_odis_ml_pb.json
1847,printed,Synopsis iuris canonici per erotemata digesti et enucleati,0,Latin,1654,1654,0,0,0,0,12o,2,0,http://www.odis.be/lnk/en/PB_46572,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1848,printed,Synopsis iuris canonici per erotemata digesti et enucleati,0,Latin,1662,1662,0,0,0,0,12o,2,0,http://www.odis.be/lnk/en/PB_46573,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1849,printed,Quaestiones super libros Sententiarum,Add: Recommendatio S. Scripturae; Quaestio in suis vesperiis; Quaestio de resumpta,Latin,1481,1484,0,0,0,0,2o,116,0,http://www.odis.be/lnk/en/PB_46585,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1850,printed,Sententiarum libri IIII,0,Latin,1546,1546,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46586,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1851,printed,Sententiarum libri IIII,0,Latin,1553,1553,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46588,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1852,printed,Sententiarum libri IIII,0,Latin,1557,1557,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46589,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1853,printed,Sententiarum libri IIII,0,Latin,1568,1568,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46591,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1854,printed,Theologiae practicae compendium,0,Latin,1625,1625,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46592,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1855,printed,In primam secundae divi Thomae Aquinatis commentaria,0,Latin,1629,1629,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46679,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1856,printed,In secundam secundae divi Thomae Aquinatis commentaria,0,Latin,1630,1630,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46682,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1857,printed,In tertiam partem divi Thomae Aquinatis commentaria,0,Latin,1631,1631,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46683,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1858,printed,In primam secundae Divi Thomae Aquinatis commentaria,Editio altera correctior,Latin,1634,1634,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46684,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1859,printed,Commentaria de jure et justitia,0,Latin,1639,1639,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46685,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1860,printed,Commentaria in tertiam partem D. Thom. Aquinatis,0,Latin,1640,1640,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46687,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1861,printed,Commentaria de virtutibus theologicis,0,Latin,1640,1640,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46688,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1862,printed,In primam partem d. Thom. Aquinatis Commentaria,0,Latin,1641,1641,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46689,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1863,printed,In tertiam partem divi Thomae Aquinatis commentaria,0,Latin,1643,1643,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46690,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1864,printed,Commentaria de virtutibus theologicis,0,Latin,1645,1645,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46691,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1865,printed,Commentaria in tertiam partem D. Thom. Aquinatis,0,Latin,1648,1648,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46692,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1866,printed,In primam partem D. Thom. Aquinatis commentaria,0,Latin,1651,1651,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46693,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1867,printed,In primam secundae divi Thomae Aquinatis commentaria,Editio tertia correctior,Latin,1652,1652,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46694,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1868,printed,Sententiarum libri quatuor,0,Latin,1557,1557,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46695,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1869,printed,"Saturnalitiae caenae, variatae somnio, sive Peregrinatione caelesti",0,Latin,1616,1616,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46705,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1870,printed,"Labyrinthus sive de compositione continui: liber unus: philosophis, mathematicis, theologis utilis ac iucundus",0,Latin,1631,1631,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_46706,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1871,printed,Brevis anatomia hominis,0,Latin,1641,1641,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46707,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1872,printed,Brevis commentarius in Canticum canticorum,0,Latin,1652,1652,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46708,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1873,printed,Brevis commentarius in Canticum canticorum,0,Latin,1653,1653,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46709,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1874,printed,Brevis commentarius in Canticum canticorum,Editio altera correctior,Latin,1660,1660,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46710,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1875,printed,Commentarius in Apocalypsin S. Ioannis apostoli,0,Latin,1657,1657,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46711,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1876,printed,"Commentaria in omnes B. Pauli apostoli, et septem canonicas aliorum apostolorum espistolas",0,Latin,1663,1663,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46712,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1877,printed,"Saturnalitiae coenae, variatae somnio, sive Peregrinatione caelesti",0,Latin,1665,1665,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46713,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1878,printed,Tres orationes in scholis publicis Lovanii habitae,0,Latin,1566,1566,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46715,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1879,printed,Paraphraseon in psalmos Davidicos,0,Latin,1572,1572,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_46716,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1880,printed,Psalterium Davidicum,0,Latin,1568,1568,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46718,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1881,printed,De virtutibus theologicis et justitia et religione commentaria ad secundam secundae d. Thomae,0,Latin,1616,1616,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_46719,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1882,printed,In primam secundæ D. Thomae commentaria,0,Latin,1623,1623,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_46720,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1883,printed,In primam partem D. Thomae commentaria,0,Latin,1624,1624,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_46743,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1884,printed,In Canticum canticorum Salomonis commentarius,0,Latin,1628,1628,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46744,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1885,printed,Meditationes theologicae,0,Latin,1630,1630,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46747,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1886,printed,In primam partem D. Thomae commentaria,0,Latin,1634,1634,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_46749,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1887,printed,Catholici ecclesiastae instructio,0,Latin,1586,1586,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46769,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1888,printed,Catholici ecclesiastae instructio,0,Latin,1594,1594,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46770,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1889,printed,In Canticum canticorum Salomonis commentarius,0,Latin,1596,1596,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46771,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1890,printed,In psalterium,0,Latin,1597,1597,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46773,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1891,printed,In Canticum canticorum Salomonis commentarius,Editio secunda ab auctore aucta et recognita,Latin,1603,1603,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46774,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1892,printed,In librum Psalmorum,0,Latin,1611,1611,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46776,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1893,printed, In propheticum librum Iob enarratio,0,Latin,1623,1623,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46777,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1894,printed,Brevis et catholica symboli apostolici explicatio,0,Latin,1562,1562,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46778,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1895,printed,Brevis et catholica symboli apostolici explicatio,Editio III,Latin,1566,1566,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46779,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1896,printed,Brevis et catholica decalogi explicatio in tres partes,0,Latin,1567,1567,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46780,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1897,printed,In priorem B. Petri apostoli canonicam epistolam eruditissimus commentarius,0,Latin,1568,1568,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46781,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1898,printed,In sanctum Jesu Christi Evangelium secundum Matthaeum commentarius,0,Latin,1572,1572,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46782,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1899,printed,In sanctum Jesu Christi Euangelium secundum Matthaeum commentarius,0,Latin,1568,1568,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46783,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1900,printed,In Priores bb. Petri et Ioannis apostolorum canonicas epistolas eruditissimus commentarius,0,Latin,1604,1604,0,0,0,0,8o,2729,0,http://www.odis.be/lnk/en/PB_46784,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1901,printed,In evangelium S. Ioannis expositio,0,Latin,1630,1630,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46785,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1902,printed,"Prodidagmata philosophica, toti philosophiae praeambula",0,Latin,1640,1640,0,0,0,0,4o,116,0,http://www.odis.be/lnk/en/PB_46800,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1903,printed,Concordia evangelica,0,Latin,1549,1549,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46801,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1904,printed,Concordia evangelica [lost book],0,Latin,1550,1550,0,0,0,0,12o,26,0,http://www.odis.be/lnk/en/PB_46802,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1905,printed,Concordia evangelica,0,Latin,1558,1558,0,0,0,0,12o,26,0,http://www.odis.be/lnk/en/PB_46803,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1906,printed,Commentaria in proverbia Salomonis,0,Latin,1568,1568,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46805,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1907,printed,Paraphrases in omnes psalmos Davidicos,0,Latin,1569,1569,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46806,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1908,printed,Commentariorum in suam concordiam/Commentariorum in suam concordiam,0,Latin,1571,1571,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46808,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1909,printed,Paraphrases in omnes Psalmos Dauidicos,0,Latin,1574,1574,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46809,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1910,printed,Commentariorum in suam concordiam,0,Latin,1576,1577,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46810,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1911,printed,Catechismi catholici schema,0,Latin,1567,1567,0,0,0,0,broadsheet,26,0,http://www.odis.be/lnk/en/PB_46833,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1912,printed,Summa totius theologiae,0,Latin,1569,1569,0,0,0,0,4o,26,0,http://www.odis.be/lnk/en/PB_46834,"<p>An edition of the Summa of Thomas Aquinas: consists of 5 volumes</p><p><br data-mce-bogus=""1""></p>",Imported from 20231128_ml_ingest_odis_ml_pb.json
1913,printed,Catechismus catholicus,0,Latin,1570,1570,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46835,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1914,printed,Summa totius theologiae,0,Latin,1575,1575,0,0,0,0,2o,26,2,http://www.odis.be/lnk/en/PB_46836,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1915,printed,Summa totius theologiae,0,Latin,1585,1585,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_46837,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1916,printed,Brevissimus catechismus catholicus,0,Latin,1585,1585,0,0,0,0,2o,26,0,http://www.odis.be/lnk/en/PB_46839,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1917,printed,Ex universa summa sacrae theologiae desumptae conclusiones,0,Latin,1570,1570,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46841,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1918,printed,Sententiarum libri IIII,Quarta editio,Latin,1566,1566,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46847,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1919,printed,Sententiarum libri IIII,0,Latin,1567,1567,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46848,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1920,printed,Sententiarum libri IIII,0,Latin,1552,1552,0,0,0,0,4o,2,0,http://www.odis.be/lnk/en/PB_46849,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1921,printed,Tabulae compendiosae in evangelia et epistolas,0,Latin,1565,1565,0,0,0,0,2o,2,0,http://www.odis.be/lnk/en/PB_46853,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1922,printed,Conciones in Evangelia et Epistolas,0,Latin,1568,1568,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46854,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1923,printed,Paraphrastica enarratio in passionem domini nostri Jesu Christi,0,Latin,1570,1570,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46855,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1924,printed,Paraphrastica enarratio evangeliorum,0,Latin,1570,1570,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46856,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1925,printed,Commentarius in epistolas,0,Latin,1572,1572,0,0,0,0,8o,2,0,http://www.odis.be/lnk/en/PB_46857,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1926,printed,Daniel propheta commentariis pro concione explicatus,0,Latin,1576,1576,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46858,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
1927,printed,Conciones in epistolas et evangelia,0,Latin,1573,1573,0,0,0,0,8o,26,0,http://www.odis.be/lnk/en/PB_46859,0,Imported from 20231128_ml_ingest_odis_ml_pb.json
